Order,Technique,TestName,auto_generated_guid,supported_platforms,TimeoutSeconds,InputArgs,AtomicsFolder,enabled,notes
,T1197,Bitsadmin Download (cmd),3c73d728-75fb-4180-a12f-6712864d7421,windows,120,,Public,FALSE,
,T1197,Bitsadmin Download (PowerShell),f63b8bc4-07e5-4112-acba-56f646f3f0bc,windows,120,,Public,FALSE,
,T1197,"Persist, Download, & Execute",62a06ec5-5754-47d2-bcfc-123d8314c6ae,windows,120,,Public,FALSE,
,T1197,Bits download using desktopimgdownldr.exe (cmd),afb5e09e-e385-4dee-9a94-6ee60979d114,windows,120,,Public,FALSE,
,T1201,Examine password complexity policy - Ubuntu,085fe567-ac84-47c7-ac4c-2688ce28265b,linux,120,,Public,FALSE,
,T1201,Examine password complexity policy - CentOS/RHEL 7.x,78a12e65-efff-4617-bc01-88f17d71315d,linux,120,,Public,FALSE,
,T1201,Examine password complexity policy - CentOS/RHEL 6.x,6ce12552-0adb-4f56-89ff-95ce268f6358,linux,120,,Public,FALSE,
,T1201,Examine password expiration policy - All Linux,7c86c55c-70fa-4a05-83c9-3aa19b145d1a,linux,120,,Public,FALSE,
,T1201,Examine local password policy - Windows,4588d243-f24e-4549-b2e3-e627acc089f6,windows,120,,Public,FALSE,
,T1201,Examine domain password policy - Windows,46c2c362-2679-4ef5-aec9-0e958e135be4,windows,120,,Public,FALSE,
,T1201,Examine password policy - macOS,4b7fa042-9482-45e1-b348-4b756b2a0742,macos,120,,Public,FALSE,
,T1201,Get-DomainPolicy with PowerView,3177f4da-3d4b-4592-8bdc-aa23d0b2e843,windows,120,,Public,FALSE,
,T1201,Enumerate Active Directory Password Policy with get-addefaultdomainpasswordpolicy,b2698b33-984c-4a1c-93bb-e4ba72a0babb,windows,120,,Public,FALSE,
,T1201,Use of SecEdit.exe to export the local security policy (including the password policy),510cc97f-56ac-4cd3-a198-d3218c23d889,windows,120,,Public,FALSE,
,T1201,Examine AWS Password Policy,15330820-d405-450b-bd08-16b5be5be9f4,iaas:aws,120,,Public,FALSE,
,T1202,Indirect Command Execution - pcalua.exe,cecfea7a-5f03-4cdd-8bc8-6f7c22862440,windows,120,,Public,FALSE,
,T1202,Indirect Command Execution - forfiles.exe,8b34a448-40d9-4fc3-a8c8-4bb286faf7dc,windows,120,,Public,FALSE,
,T1202,Indirect Command Execution - conhost.exe,cf3391e0-b482-4b02-87fc-ca8362269b29,windows,120,,Public,FALSE,
,T1204.002,OSTap Style Macro Execution,8bebc690-18c7-4549-bc98-210f7019efff,windows,120,,Public,FALSE,
,T1204.002,OSTap Payload Download,3f3af983-118a-4fa1-85d3-ba4daa739d80,windows,120,,Public,FALSE,
,T1204.002,Maldoc choice flags command execution,0330a5d2-a45a-4272-a9ee-e364411c4b18,windows,120,,Public,FALSE,
,T1204.002,OSTAP JS version,add560ef-20d6-4011-a937-2c340f930911,windows,120,,Public,FALSE,
,T1204.002,Office launching .bat file from AppData,9215ea92-1ded-41b7-9cd6-79f9a78397aa,windows,120,,Public,FALSE,
,T1204.002,Excel 4 Macro,4ea1fc97-8a46-4b4e-ba48-af43d2a98052,windows,120,,Public,FALSE,
,T1204.002,Headless Chrome code execution via VBA,a19ee671-ed98-4e9d-b19c-d1954a51585a,windows,120,,Public,FALSE,
,T1204.002,Potentially Unwanted Applications (PUA),02f35d62-9fdc-4a97-b899-a5d9a876d295,windows,120,,Public,FALSE,
,T1204.002,Office Generic Payload Download,5202ee05-c420-4148-bf5e-fd7f7d24850c,windows,120,,Public,FALSE,
,T1204.002,LNK Payload Download,581d7521-9c4b-420e-9695-2aec5241167f,windows,120,,Public,FALSE,
,T1204.002,Mirror Blast Emulation,24fd9719-7419-42dd-bce6-ab3463110b3c,windows,120,,Public,FALSE,
,T1207,DCShadow (Active Directory),0f4c5eb0-98a0-4496-9c3d-656b4f2bc8f6,windows,120,,Public,FALSE,
,T1216,SyncAppvPublishingServer Signed Script PowerShell Command Execution,275d963d-3f36-476c-8bef-a2a3960ee6eb,windows,120,,Public,FALSE,
,T1216,manage-bde.wsf Signed Script Command Execution,2a8f2d3c-3dec-4262-99dd-150cb2a4d63a,windows,120,,Public,FALSE,
,T1216.001,PubPrn.vbs Signed Script Bypass,9dd29a1f-1e16-4862-be83-913b10a88f6c,windows,120,,Public,FALSE,
,T1217,List Mozilla Firefox Bookmark Database Files on Linux,3a41f169-a5ab-407f-9269-abafdb5da6c2,linux,120,,Public,FALSE,
,T1217,List Mozilla Firefox Bookmark Database Files on macOS,1ca1f9c7-44bc-46bb-8c85-c50e2e94267b,macos,120,,Public,FALSE,
,T1217,List Google Chrome Bookmark JSON Files on macOS,b789d341-154b-4a42-a071-9111588be9bc,macos,120,,Public,FALSE,
,T1217,List Google Chrome / Opera Bookmarks on Windows with powershell,faab755e-4299-48ec-8202-fc7885eb6545,windows,120,,Public,FALSE,
,T1217,List Google Chrome / Edge Chromium Bookmarks on Windows with command prompt,76f71e2f-480e-4bed-b61e-398fe17499d5,windows,120,,Public,FALSE,
,T1217,List Mozilla Firefox bookmarks on Windows with command prompt,4312cdbc-79fc-4a9c-becc-53d49c734bc5,windows,120,,Public,FALSE,
,T1217,List Internet Explorer Bookmarks using the command prompt,727dbcdb-e495-4ab1-a6c4-80c7f77aef85,windows,120,,Public,FALSE,
,T1217,List Safari Bookmarks on MacOS,5fc528dd-79de-47f5-8188-25572b7fafe0,macos,120,,Public,FALSE,
,T1218,mavinject - Inject DLL into running process,c426dacf-575d-4937-8611-a148a86a5e61,windows,120,,Public,FALSE,
,T1218,Register-CimProvider - Execute evil dll,ad2c17ed-f626-4061-b21e-b9804a6f3655,windows,120,,Public,FALSE,
,T1218,InfDefaultInstall.exe .inf Execution,54ad7d5a-a1b5-472c-b6c4-f8090fb2daef,windows,120,,Public,FALSE,
,T1218,ProtocolHandler.exe Downloaded a Suspicious File,db020456-125b-4c8b-a4a7-487df8afb5a2,windows,120,,Public,FALSE,
,T1218,Microsoft.Workflow.Compiler.exe Payload Execution,7cbb0f26-a4c1-4f77-b180-a009aa05637e,windows,120,,Public,FALSE,
,T1218,Renamed Microsoft.Workflow.Compiler.exe Payload Executions,4cc40fd7-87b8-4b16-b2d7-57534b86b911,windows,120,,Public,FALSE,
,T1218,Invoke-ATHRemoteFXvGPUDisablementCommand base test,9ebe7901-7edf-45c0-b5c7-8366300919db,windows,120,,Public,FALSE,
,T1218,DiskShadow Command Execution,0e1483ba-8f0c-425d-b8c6-42736e058eaa,windows,120,,Public,FALSE,
,T1218,Load Arbitrary DLL via Wuauclt (Windows Update Client),49fbd548-49e9-4bb7-94a6-3769613912b8,windows,120,,Public,FALSE,
,T1218,Lolbin Gpscript logon option,5bcda9cd-8e85-48fa-861d-b5a85d91d48c,windows,120,,Public,FALSE,
,T1218,Lolbin Gpscript startup option,f8da74bb-21b8-4af9-8d84-f2c8e4a220e3,windows,120,,Public,FALSE,
,T1218,Lolbas ie4uinit.exe use as proxy,13c0804e-615e-43ad-b223-2dfbacd0b0b3,windows,120,,Public,FALSE,
,T1218.001,Compiled HTML Help Local Payload,5cb87818-0d7c-4469-b7ef-9224107aebe8,windows,120,,Public,FALSE,
,T1218.001,Compiled HTML Help Remote Payload,0f8af516-9818-4172-922b-42986ef1e81d,windows,120,,Public,FALSE,
,T1218.001,Invoke CHM with default Shortcut Command Execution,29d6f0d7-be63-4482-8827-ea77126c1ef7,windows,120,,Public,FALSE,
,T1218.001,Invoke CHM with InfoTech Storage Protocol Handler,b4094750-5fc7-4e8e-af12-b4e36bf5e7f6,windows,120,,Public,FALSE,
,T1218.001,Invoke CHM Simulate Double click,5decef42-92b8-4a93-9eb2-877ddcb9401a,windows,120,,Public,FALSE,
,T1218.001,Invoke CHM with Script Engine and Help Topic,4f83adda-f5ec-406d-b318-9773c9ca92e5,windows,120,,Public,FALSE,
,T1218.001,Invoke CHM Shortcut Command with ITS and Help Topic,15756147-7470-4a83-87fb-bb5662526247,windows,120,,Public,FALSE,
,T1218.001,Decompile Local CHM File,20cb05e0-1fa5-406d-92c1-84da4ba01813,windows,120,,Public,FALSE,
,T1218.002,Control Panel Items,037e9d8a-9e46-4255-8b33-2ae3b545ca6f,windows,120,,Public,FALSE,
,T1218.003,CMSTP Executing Remote Scriptlet,34e63321-9683-496b-bbc1-7566bc55e624,windows,120,,Public,FALSE,
,T1218.003,CMSTP Executing UAC Bypass,748cb4f6-2fb3-4e97-b7ad-b22635a09ab0,windows,120,,Public,FALSE,
,T1218.004,CheckIfInstallable method call,ffd9c807-d402-47d2-879d-f915cf2a3a94,windows,120,,Public,FALSE,
,T1218.004,InstallHelper method call,d43a5bde-ae28-4c55-a850-3f4c80573503,windows,120,,Public,FALSE,
,T1218.004,InstallUtil class constructor method call,9b7a7cfc-dd2e-43f5-a885-c0a3c270dd93,windows,120,,Public,FALSE,
,T1218.004,InstallUtil Install method call,9f9968a6-601a-46ca-b7b7-6d4fe0f98f0b,windows,120,,Public,FALSE,
,T1218.004,InstallUtil Uninstall method call - /U variant,34428cfa-8e38-41e5-aff4-9e1f8f3a7b4b,windows,120,,Public,FALSE,
,T1218.004,InstallUtil Uninstall method call - '/installtype=notransaction /action=uninstall' variant,06d9deba-f732-48a8-af8e-bdd6e4d98c1d,windows,120,,Public,FALSE,
,T1218.004,InstallUtil HelpText method call,5a683850-1145-4326-a0e5-e91ced3c6022,windows,120,,Public,FALSE,
,T1218.004,InstallUtil evasive invocation,559e6d06-bb42-4307-bff7-3b95a8254bad,windows,120,,Public,FALSE,
,T1218.005,Mshta executes JavaScript Scheme Fetch Remote Payload With GetObject,1483fab9-4f52-4217-a9ce-daa9d7747cae,windows,120,,Public,FALSE,
,T1218.005,Mshta executes VBScript to execute malicious command,906865c3-e05f-4acc-85c4-fbc185455095,windows,120,,Public,FALSE,
,T1218.005,Mshta Executes Remote HTML Application (HTA),c4b97eeb-5249-4455-a607-59f95485cb45,windows,120,,Public,FALSE,
,T1218.005,Invoke HTML Application - Jscript Engine over Local UNC Simulating Lateral Movement,007e5672-2088-4853-a562-7490ddc19447,windows,120,,Public,FALSE,
,T1218.005,Invoke HTML Application - Jscript Engine Simulating Double Click,58a193ec-131b-404e-b1ca-b35cf0b18c33,windows,120,,Public,FALSE,
,T1218.005,Invoke HTML Application - Direct download from URI,39ceed55-f653-48ac-bd19-aceceaf525db,windows,120,,Public,FALSE,
,T1218.005,Invoke HTML Application - JScript Engine with Rundll32 and Inline Protocol Handler,e7e3a525-7612-4d68-a5d3-c4649181b8af,windows,120,,Public,FALSE,
,T1218.005,Invoke HTML Application - JScript Engine with Inline Protocol Handler,d3eaaf6a-cdb1-44a9-9ede-b6c337d0d840,windows,120,,Public,FALSE,
,T1218.005,Invoke HTML Application - Simulate Lateral Movement over UNC Path,b8a8bdb2-7eae-490d-8251-d5e0295b2362,windows,120,,Public,FALSE,
,T1218.005,Mshta used to Execute PowerShell,8707a805-2b76-4f32-b1c0-14e558205772,windows,120,,Public,FALSE,
,T1218.007,Msiexec.exe - Execute Local MSI file with embedded JScript,a059b6c4-e7d6-4b2e-bcd7-9b2b33191a04,windows,120,,Public,FALSE,
,T1218.007,Msiexec.exe - Execute Local MSI file with embedded VBScript,8d73c7b0-c2b1-4ac1-881a-4aa644f76064,windows,120,,Public,FALSE,
,T1218.007,Msiexec.exe - Execute Local MSI file with an embedded DLL,628fa796-76c5-44c3-93aa-b9d8214fd568,windows,120,,Public,FALSE,
,T1218.007,Msiexec.exe - Execute Local MSI file with an embedded EXE,ed3fa08a-ca18-4009-973e-03d13014d0e8,windows,120,,Public,FALSE,
,T1218.007,WMI Win32_Product Class - Execute Local MSI file with embedded JScript,882082f0-27c6-4eec-a43c-9aa80bccdb30,windows,120,,Public,FALSE,
,T1218.007,WMI Win32_Product Class - Execute Local MSI file with embedded VBScript,cf470d9a-58e7-43e5-b0d2-805dffc05576,windows,120,,Public,FALSE,
,T1218.007,WMI Win32_Product Class - Execute Local MSI file with an embedded DLL,32eb3861-30da-4993-897a-42737152f5f8,windows,120,,Public,FALSE,
,T1218.007,WMI Win32_Product Class - Execute Local MSI file with an embedded EXE,55080eb0-49ae-4f55-a440-4167b7974f79,windows,120,,Public,FALSE,
,T1218.007,Msiexec.exe - Execute the DllRegisterServer function of a DLL,0106ffa5-fab6-4c7d-82e3-e6b8867d5e5d,windows,120,,Public,FALSE,
,T1218.007,Msiexec.exe - Execute the DllUnregisterServer function of a DLL,ab09ec85-4955-4f9c-b8e0-6851baf4d47f,windows,120,,Public,FALSE,
,T1218.007,Msiexec.exe - Execute Remote MSI file,44a4bedf-ffe3-452e-bee4-6925ab125662,windows,120,,Public,FALSE,
,T1218.008,Odbcconf.exe - Execute Arbitrary DLL,2430498b-06c0-4b92-a448-8ad263c388e2,windows,120,,Public,FALSE,
,T1218.008,Odbcconf.exe - Load Response File,331ce274-f9c9-440b-9f8c-a1006e1fce0b,windows,120,,Public,FALSE,
,T1218.009,Regasm Uninstall Method Call Test,71bfbfac-60b1-4fc0-ac8b-2cedbbdcb112,windows,120,,Public,FALSE,
,T1218.009,Regsvcs Uninstall Method Call Test,fd3c1c6a-02d2-4b72-82d9-71c527abb126,windows,120,,Public,FALSE,
,T1218.010,Regsvr32 local COM scriptlet execution,449aa403-6aba-47ce-8a37-247d21ef0306,windows,120,,Public,FALSE,
,T1218.010,Regsvr32 remote COM scriptlet execution,c9d0c4ef-8a96-4794-a75b-3d3a5e6f2a36,windows,120,,Public,FALSE,
,T1218.010,Regsvr32 local DLL execution,08ffca73-9a3d-471a-aeb0-68b4aa3ab37b,windows,120,,Public,FALSE,
,T1218.010,Regsvr32 Registering Non DLL,1ae5ea1f-0a4e-4e54-b2f5-4ac328a7f421,windows,120,,Public,FALSE,
,T1218.010,Regsvr32 Silent DLL Install Call DllRegisterServer,9d71c492-ea2e-4c08-af16-c6994cdf029f,windows,120,,Public,FALSE,
,T1218.011,Rundll32 execute JavaScript Remote Payload With GetObject,57ba4ce9-ee7a-4f27-9928-3c70c489b59d,windows,120,,Public,FALSE,
,T1218.011,Rundll32 execute VBscript command,638730e7-7aed-43dc-bf8c-8117f805f5bb,windows,120,,Public,FALSE,
,T1218.011,Rundll32 execute VBscript command using Ordinal number,32d1cf1b-cbc2-4c09-8d05-07ec5c83a821,windows,120,,Public,FALSE,
,T1218.011,Rundll32 advpack.dll Execution,d91cae26-7fc1-457b-a854-34c8aad48c89,windows,120,,Public,FALSE,
,T1218.011,Rundll32 ieadvpack.dll Execution,5e46a58e-cbf6-45ef-a289-ed7754603df9,windows,120,,Public,FALSE,
,T1218.011,Rundll32 syssetup.dll Execution,41fa324a-3946-401e-bbdd-d7991c628125,windows,120,,Public,FALSE,
,T1218.011,Rundll32 setupapi.dll Execution,71d771cd-d6b3-4f34-bc76-a63d47a10b19,windows,120,,Public,FALSE,
,T1218.011,Execution of HTA and VBS Files using Rundll32 and URL.dll,22cfde89-befe-4e15-9753-47306b37a6e3,windows,120,,Public,FALSE,
,T1218.011,Launches an executable using Rundll32 and pcwutl.dll,9f5d081a-ee5a-42f9-a04e-b7bdc487e676,windows,120,,Public,FALSE,
,T1218.011,Execution of non-dll using rundll32.exe,ae3a8605-b26e-457c-b6b3-2702fd335bac,windows,120,,Public,FALSE,
,T1218.011,Rundll32 with Ordinal Value,9fd5a74b-ba89-482a-8a3e-a5feaa3697b0,windows,120,,Public,FALSE,
,T1218.011,Rundll32 with Control_RunDLL,e4c04b6f-c492-4782-82c7-3bf75eb8077e,windows,120,,Public,FALSE,
,T1218.011,Rundll32 with desk.cpl,83a95136-a496-423c-81d3-1c6750133917,windows,120,,Public,FALSE,
,T1219,TeamViewer Files Detected Test on Windows,8ca3b96d-8983-4a7f-b125-fc98cc0a2aa0,windows,120,,Public,FALSE,
,T1219,AnyDesk Files Detected Test on Windows,6b8b7391-5c0a-4f8c-baee-78d8ce0ce330,windows,120,,Public,FALSE,
,T1219,LogMeIn Files Detected Test on Windows,d03683ec-aae0-42f9-9b4c-534780e0f8e1,windows,120,,Public,FALSE,
,T1219,GoToAssist Files Detected Test on Windows,1b72b3bd-72f8-4b63-a30b-84e91b9c3578,windows,120,,Public,FALSE,
,T1219,ScreenConnect Application Download and Install on Windows,4a18cc4e-416f-4966-9a9d-75731c4684c0,windows,120,,Public,FALSE,
,T1219,Ammyy Admin Software Execution,0ae9e327-3251-465a-a53b-485d4e3f58fa,windows,120,,Public,FALSE,
,T1219,RemotePC Software Execution,fbff3f1f-b0bf-448e-840f-7e1687affdce,windows,120,,Public,FALSE,
,T1219,NetSupport - RAT Execution,ecca999b-e0c8-40e8-8416-ad320b146a75,windows,120,,Public,FALSE,
,T1219,UltraViewer - RAT Execution,19acf63b-55c4-4b6a-8552-00a8865105c8,windows,120,,Public,FALSE,
,T1219,UltraVNC Execution,42e51815-a6cc-4c75-b970-3f0ff54b610e,windows,120,,Public,FALSE,
,T1220,MSXSL Bypass using local files,ca23bfb2-023f-49c5-8802-e66997de462d,windows,120,,Public,FALSE,
,T1220,MSXSL Bypass using remote files,a7c3ab07-52fb-49c8-ab6d-e9c6d4a0a985,windows,120,,Public,FALSE,
,T1220,WMIC bypass using local XSL file,1b237334-3e21-4a0c-8178-b8c996124988,windows,120,,Public,FALSE,
,T1220,WMIC bypass using remote XSL file,7f5be499-33be-4129-a560-66021f379b9b,windows,120,,Public,FALSE,
,T1221,WINWORD Remote Template Injection,1489e08a-82c7-44ee-b769-51b72d03521d,windows,120,,Public,FALSE,
,T1222.001,Take ownership using takeown utility,98d34bb4-6e75-42ad-9c41-1dae7dc6a001,windows,120,,Public,FALSE,
,T1222.001,cacls - Grant permission to specified user or group recursively,a8206bcc-f282-40a9-a389-05d9c0263485,windows,120,,Public,FALSE,
,T1222.001,attrib - Remove read-only attribute,bec1e95c-83aa-492e-ab77-60c71bbd21b0,windows,120,,Public,FALSE,
,T1222.001,attrib - hide file,32b979da-7b68-42c9-9a99-0e39900fc36c,windows,120,,Public,FALSE,
,T1222.001,Grant Full Access to folder for Everyone - Ryuk Ransomware Style,ac7e6118-473d-41ec-9ac0-ef4f1d1ed2f6,windows,120,,Public,FALSE,
,T1222.002,chmod - Change file or folder mode (numeric mode),34ca1464-de9d-40c6-8c77-690adf36a135,macos|linux,120,,Public,FALSE,
,T1222.002,chmod - Change file or folder mode (symbolic mode),fc9d6695-d022-4a80-91b1-381f5c35aff3,macos|linux,120,,Public,FALSE,
,T1222.002,chmod - Change file or folder mode (numeric mode) recursively,ea79f937-4a4d-4348-ace6-9916aec453a4,macos|linux,120,,Public,FALSE,
,T1222.002,chmod - Change file or folder mode (symbolic mode) recursively,0451125c-b5f6-488f-993b-5a32b09f7d8f,macos|linux,120,,Public,FALSE,
,T1222.002,chown - Change file or folder ownership and group,d169e71b-85f9-44ec-8343-27093ff3dfc0,macos|linux,120,,Public,FALSE,
,T1222.002,chown - Change file or folder ownership and group recursively,b78598be-ff39-448f-a463-adbf2a5b7848,macos|linux,120,,Public,FALSE,
,T1222.002,chown - Change file or folder mode ownership only,967ba79d-f184-4e0e-8d09-6362b3162e99,macos|linux,120,,Public,FALSE,
,T1222.002,chown - Change file or folder ownership recursively,3b015515-b3d8-44e9-b8cd-6fa84faf30b2,macos|linux,120,,Public,FALSE,
,T1222.002,chattr - Remove immutable file attribute,e7469fe2-ad41-4382-8965-99b94dd3c13f,macos|linux,120,,Public,FALSE,
,T1222.002,Chmod through c script,973631cf-6680-4ffa-a053-045e1b6b67ab,macos|linux,120,,Public,FALSE,
,T1222.002,Chown through c script,18592ba1-5f88-4e3c-abc8-ab1c6042e389,macos|linux,120,,Public,FALSE,
,T1482,Windows - Discover domain trusts with dsquery,4700a710-c821-4e17-a3ec-9e4c81d6845f,windows,120,,Public,FALSE,
,T1482,Windows - Discover domain trusts with nltest,2e22641d-0498-48d2-b9ff-c71e496ccdbe,windows,120,,Public,FALSE,
,T1482,Powershell enumerate domains and forests,c58fbc62-8a62-489e-8f2d-3565d7d96f30,windows,120,,Public,FALSE,
,T1482,Adfind - Enumerate Active Directory OUs,d1c73b96-ab87-4031-bad8-0e1b3b8bf3ec,windows,120,,Public,FALSE,
,T1482,Adfind - Enumerate Active Directory Trusts,15fe436d-e771-4ff3-b655-2dca9ba52834,windows,120,,Public,FALSE,
,T1482,Get-DomainTrust with PowerView,f974894c-5991-4b19-aaf5-7cc2fe298c5d,windows,120,,Public,FALSE,
,T1482,Get-ForestTrust with PowerView,58ed10e8-0738-4651-8408-3a3e9a526279,windows,120,,Public,FALSE,
,T1482,TruffleSnout - Listing AD Infrastructure,ea1b4f2d-5b82-4006-b64f-f2845608a3bf,windows,120,,Public,FALSE,
,T1484.001,LockBit Black - Modify Group policy settings -cmd,9ab80952-74ee-43da-a98c-1e740a985f28,windows,120,,Public,FALSE,
,T1484.001,LockBit Black - Modify Group policy settings -Powershell,b51eae65-5441-4789-b8e8-64783c26c1d1,windows,120,,Public,FALSE,
,T1484.002,Add Federation to Azure AD,8906c5d0-3ee5-4f63-897a-f6cafd3fdbb7,azure-ad,120,,Public,FALSE,
,T1485,Windows - Overwrite file with Sysinternals SDelete,476419b5-aebf-4366-a131-ae3e8dae5fc2,windows,120,,Public,FALSE,
,T1485,macOS/Linux - Overwrite file with DD,38deee99-fd65-4031-bec8-bfa4f9f26146,linux|macos,120,,Public,FALSE,
,T1485,Overwrite deleted data on C drive,321fd25e-0007-417f-adec-33232252be19,windows,120,,Public,FALSE,
,T1486,Encrypt files using gpg (Linux),7b8ce084-3922-4618-8d22-95f996173765,linux,120,,Public,FALSE,
,T1486,Encrypt files using 7z (Linux),53e6735a-4727-44cc-b35b-237682a151ad,linux,120,,Public,FALSE,
,T1486,Encrypt files using ccrypt (Linux),08cbf59f-85da-4369-a5f4-049cffd7709f,linux,120,,Public,FALSE,
,T1486,Encrypt files using openssl (Linux),142752dc-ca71-443b-9359-cf6f497315f1,linux,120,,Public,FALSE,
,T1486,PureLocker Ransom Note,649349c7-9abf-493b-a7a2-b1aa4d141528,windows,120,,Public,FALSE,
,T1486,Data Encrypted with GPG4Win,4541e2c2-33c8-44b1-be79-9161440f1718,windows,120,,Public,FALSE,
,T1489,Windows - Stop service using Service Controller,21dfb440-830d-4c86-a3e5-2a491d5a8d04,windows,120,,Public,FALSE,
,T1489,Windows - Stop service using net.exe,41274289-ec9c-4213-bea4-e43c4aa57954,windows,120,,Public,FALSE,
,T1489,Windows - Stop service by killing process,f3191b84-c38b-400b-867e-3a217a27795f,windows,120,,Public,FALSE,
,T1490,Windows - Delete Volume Shadow Copies,43819286-91a9-4369-90ed-d31fb4da2c01,windows,120,,Public,FALSE,
,T1490,Windows - Delete Volume Shadow Copies via WMI,6a3ff8dd-f49c-4272-a658-11c2fe58bd88,windows,120,,Public,FALSE,
,T1490,Windows - wbadmin Delete Windows Backup Catalog,263ba6cb-ea2b-41c9-9d4e-b652dadd002c,windows,120,,Public,FALSE,
,T1490,Windows - Disable Windows Recovery Console Repair,cf21060a-80b3-4238-a595-22525de4ab81,windows,120,,Public,FALSE,
,T1490,Windows - Delete Volume Shadow Copies via WMI with PowerShell,39a295ca-7059-4a88-86f6-09556c1211e7,windows,120,,Public,FALSE,
,T1490,Windows - Delete Backup Files,6b1dbaf6-cc8a-4ea6-891f-6058569653bf,windows,120,,Public,FALSE,
,T1490,Windows - wbadmin Delete systemstatebackup,584331dd-75bc-4c02-9e0b-17f5fd81c748,windows,120,,Public,FALSE,
,T1490,Windows - Disable the SR scheduled task,1c68c68d-83a4-4981-974e-8993055fa034,windows,120,,Public,FALSE,
,T1490,Disable System Restore Through Registry,66e647d1-8741-4e43-b7c1-334760c2047f,windows,120,,Public,FALSE,
,T1491.001,Replace Desktop Wallpaper,30558d53-9d76-41c4-9267-a7bd5184bed3,windows,120,,Public,FALSE,
,T1491.001,Configure LegalNoticeCaption and LegalNoticeText registry keys to display ransom message,ffcbfaab-c9ff-470b-928c-f086b326089b,windows,120,,Public,FALSE,
,T1496,macOS/Linux - Simulate CPU Load with Yes,904a5a0e-fb02-490d-9f8d-0e256eb37549,macos|linux,120,,Public,FALSE,
,T1497.001,Detect Virtualization Environment (Linux),dfbd1a21-540d-4574-9731-e852bd6fe840,linux,120,,Public,FALSE,
,T1497.001,Detect Virtualization Environment (Windows),502a7dc4-9d6f-4d28-abf2-f0e84692562d,windows,120,,Public,FALSE,
,T1497.001,Detect Virtualization Environment (MacOS),a960185f-aef6-4547-8350-d1ce16680d09,macos,120,,Public,FALSE,
,T1497.001,Detect Virtualization Environment via WMI Manufacturer/Model Listing (Windows),4a41089a-48e0-47aa-82cb-5b81a463bc78,windows,120,,Public,FALSE,
,T1505.002,Install MS Exchange Transport Agent Persistence,43e92449-ff60-46e9-83a3-1a38089df94d,windows,120,,Public,FALSE,
,T1505.003,Web Shell Written to Disk,0a2ce662-1efa-496f-a472-2fe7b080db16,windows,120,,Public,FALSE,
,T1505.004,Install IIS Module using AppCmd.exe,53adbdfa-8200-490c-871c-d3b1ab3324b2,windows,120,,Public,FALSE,
,T1505.004,Install IIS Module using PowerShell Cmdlet New-WebGlobalModule,cc3381fb-4bd0-405c-a8e4-6cacfac3b06c,windows,120,,Public,FALSE,
,T1518,Find and Display Internet Explorer Browser Version,68981660-6670-47ee-a5fa-7e74806420a4,windows,120,,Public,FALSE,
,T1518,Applications Installed,c49978f6-bd6e-4221-ad2c-9e3e30cc1e3b,windows,120,,Public,FALSE,
,T1518,Find and Display Safari Browser Version,103d6533-fd2a-4d08-976a-4a598565280f,macos,120,,Public,FALSE,
,T1518,WinPwn - Dotnetsearch,7e79a1b6-519e-433c-ad55-3ff293667101,windows,120,,Public,FALSE,
,T1518,WinPwn - DotNet,10ba02d0-ab76-4f80-940d-451633f24c5b,windows,120,,Public,FALSE,
,T1518,WinPwn - powerSQL,0bb64470-582a-4155-bde2-d6003a95ed34,windows,120,,Public,FALSE,
,T1518.001,Security Software Discovery,f92a380f-ced9-491f-b338-95a991418ce2,windows,120,,Public,FALSE,
,T1518.001,Security Software Discovery - powershell,7f566051-f033-49fb-89de-b6bacab730f0,windows,120,,Public,FALSE,
,T1518.001,Security Software Discovery - ps (macOS),ba62ce11-e820-485f-9c17-6f3c857cd840,macos,120,,Public,FALSE,
,T1518.001,Security Software Discovery - ps (Linux),23b91cd2-c99c-4002-9e41-317c63e024a2,linux,120,,Public,FALSE,
,T1518.001,Security Software Discovery - Sysmon Service,fe613cf3-8009-4446-9a0f-bc78a15b66c9,windows,120,,Public,FALSE,
,T1518.001,Security Software Discovery - AV Discovery via WMI,1553252f-14ea-4d3b-8a08-d7a4211aa945,windows,120,,Public,FALSE,
,T1526,Azure - Dump Subscription Data with MicroBurst,1e40bb1d-195e-401e-a86b-c192f55e005c,iaas:azure,120,,Public,FALSE,
,T1528,Azure - Dump All Azure Key Vaults with Microburst,1b83cddb-eaa7-45aa-98a5-85fb0a8807ea,iaas:azure,120,,Public,FALSE,
,T1529,Shutdown System - Windows,ad254fa8-45c0-403b-8c77-e00b3d3e7a64,windows,120,,Public,FALSE,
,T1529,Restart System - Windows,f4648f0d-bf78-483c-bafc-3ec99cd1c302,windows,120,,Public,FALSE,
,T1529,Restart System via `shutdown` - macOS/Linux,6326dbc4-444b-4c04-88f4-27e94d0327cb,macos|linux,120,,Public,FALSE,
,T1529,Shutdown System via `shutdown` - macOS/Linux,4963a81e-a3ad-4f02-adda-812343b351de,macos|linux,120,,Public,FALSE,
,T1529,Restart System via `reboot` - macOS/Linux,47d0b042-a918-40ab-8cf9-150ffe919027,macos|linux,120,,Public,FALSE,
,T1529,Shutdown System via `halt` - Linux,918f70ab-e1ef-49ff-bc57-b27021df84dd,linux,120,,Public,FALSE,
